location,date,new_cases,new_deaths,icu_patients,people_fully_vaccinated,population,median_age,gdp_per_capita
Brazil,11/02/2021,54742,1351,,109866,213993441,33.5,14103.452
Brazil,12/02/2021,51546,1288,,178468,213993441,33.5,14103.452
Brazil,13/02/2021,44299,1043,,194230,213993441,33.5,14103.452
Brazil,14/02/2021,24759,713,,217869,213993441,33.5,14103.452
Brazil,15/02/2021,32197,528,,285620,213993441,33.5,14103.452
Brazil,16/02/2021,55271,1167,,557532,213993441,33.5,14103.452
Brazil,17/02/2021,56766,1150,,723755,213993441,33.5,14103.452
Brazil,18/02/2021,51879,1367,,894673,213993441,33.5,14103.452
Brazil,19/02/2021,53582,1280,,1056807,213993441,33.5,14103.452
Brazil,20/02/2021,54940,1240,,1132894,213993441,33.5,14103.452
Brazil,21/02/2021,29026,527,,1171276,213993441,33.5,14103.452
Brazil,22/02/2021,26986,639,,1294188,213993441,33.5,14103.452
Brazil,23/02/2021,62715,1386,,1435594,213993441,33.5,14103.452
Brazil,24/02/2021,66588,1428,,1596945,213993441,33.5,14103.452
Brazil,25/02/2021,65998,1541,,1755018,213993441,33.5,14103.452
Brazil,26/02/2021,65169,1337,,1884206,213993441,33.5,14103.452
Brazil,27/02/2021,61602,1386,,1914940,213993441,33.5,14103.452
Brazil,28/02/2021,34027,721,,1923197,213993441,33.5,14103.452
Brazil,1/03/2021,35742,778,,2034734,213993441,33.5,14103.452
Brazil,2/03/2021,59925,1641,,2163103,213993441,33.5,14103.452
Brazil,3/03/2021,71704,1910,,2321824,213993441,33.5,14103.452
Brazil,4/03/2021,75102,1699,,2468014,213993441,33.5,14103.452
Brazil,5/03/2021,75495,1800,,2617603,213993441,33.5,14103.452
Brazil,6/03/2021,69609,1555,,2688684,213993441,33.5,14103.452
Brazil,7/03/2021,80508,1086,,2720738,213993441,33.5,14103.452
Brazil,8/03/2021,32321,987,,2852528,213993441,33.5,14103.452
Brazil,9/03/2021,70764,1972,,2991584,213993441,33.5,14103.452
Brazil,10/03/2021,79876,2286,,3167810,213993441,33.5,14103.452
Brazil,11/03/2021,75412,2233,,3314668,213993441,33.5,14103.452
Brazil,12/03/2021,85663,2216,,3470065,213993441,33.5,14103.452
Brazil,13/03/2021,76178,1997,,3553762,213993441,33.5,14103.452
Brazil,14/03/2021,43812,1127,,3568455,213993441,33.5,14103.452
Brazil,15/03/2021,36239,1057,,3675786,213993441,33.5,14103.452
Brazil,16/03/2021,83926,2841,,3796406,213993441,33.5,14103.452
Brazil,17/03/2021,90303,2648,,3923217,213993441,33.5,14103.452
Brazil,18/03/2021,86982,2724,,4031855,213993441,33.5,14103.452
Brazil,19/03/2021,90570,2815,,4113848,213993441,33.5,14103.452
Brazil,20/03/2021,79069,2438,,4143856,213993441,33.5,14103.452
Brazil,21/03/2021,47774,1290,,4161881,213993441,33.5,14103.452
Brazil,22/03/2021,49293,1383,,4252255,213993441,33.5,14103.452
Brazil,23/03/2021,82493,3251,,4339819,213993441,33.5,14103.452
Brazil,24/03/2021,89992,2009,,4450408,213993441,33.5,14103.452
Brazil,25/03/2021,100158,2777,,4552411,213993441,33.5,14103.452
Brazil,26/03/2021,84245,3650,,4648917,213993441,33.5,14103.452
Brazil,27/03/2021,85948,3438,,4679944,213993441,33.5,14103.452
Brazil,28/03/2021,44326,1656,,4702964,213993441,33.5,14103.452
Brazil,29/03/2021,38927,1660,,4825484,213993441,33.5,14103.452
Brazil,30/03/2021,84494,3780,,4955061,213993441,33.5,14103.452
Brazil,31/03/2021,90638,3869,,5093555,213993441,33.5,14103.452
Brazil,1/04/2021,91097,3769,,5241777,213993441,33.5,14103.452
Brazil,2/04/2021,70238,2922,,5280371,213993441,33.5,14103.452
Brazil,3/04/2021,43515,1987,,5353128,213993441,33.5,14103.452
Brazil,4/04/2021,31359,1240,,5400335,213993441,33.5,14103.452
Brazil,5/04/2021,28645,1319,,5602236,213993441,33.5,14103.452
Brazil,6/04/2021,86979,4195,,5885883,213993441,33.5,14103.452
Brazil,7/04/2021,92625,3829,,6105595,213993441,33.5,14103.452
Brazil,8/04/2021,86652,4249,,6407236,213993441,33.5,14103.452
Brazil,9/04/2021,93317,3693,,6851273,213993441,33.5,14103.452
Brazil,10/04/2021,71832,2616,,6987492,213993441,33.5,14103.452
Brazil,11/04/2021,37017,1803,,7056000,213993441,33.5,14103.452
Brazil,12/04/2021,35785,1480,,7405905,213993441,33.5,14103.452
Brazil,13/04/2021,82186,3808,,7744067,213993441,33.5,14103.452
Brazil,14/04/2021,73513,3459,,8152008,213993441,33.5,14103.452
Brazil,15/04/2021,73174,3560,,8572131,213993441,33.5,14103.452
Brazil,16/04/2021,85774,3305,,9183144,213993441,33.5,14103.452
Brazil,17/04/2021,67636,2929,,9518727,213993441,33.5,14103.452
Brazil,18/04/2021,42980,1657,,9606862,213993441,33.5,14103.452
Brazil,19/04/2021,30624,1347,,10203252,213993441,33.5,14103.452
Brazil,20/04/2021,69381,3321,,10725632,213993441,33.5,14103.452
Brazil,21/04/2021,79719,3472,,10949701,213993441,33.5,14103.452
Brazil,22/04/2021,45178,2027,,11404050,213993441,33.5,14103.452
Brazil,23/04/2021,69105,2914,,12289199,213993441,33.5,14103.452
Brazil,24/04/2021,71137,3076,,12513937,213993441,33.5,14103.452
Brazil,25/04/2021,32572,1305,,12585256,213993441,33.5,14103.452
Brazil,26/04/2021,28636,1139,,13185252,213993441,33.5,14103.452
Brazil,27/04/2021,72140,3086,,14011587,213993441,33.5,14103.452
Brazil,28/04/2021,79726,3163,,14631130,213993441,33.5,14103.452
Brazil,29/04/2021,69389,3001,,15182494,213993441,33.5,14103.452
Brazil,30/04/2021,68333,2595,,15702358,213993441,33.5,14103.452
Brazil,1/05/2021,66964,2656,,15832646,213993441,33.5,14103.452
Brazil,2/05/2021,28935,1202,,15871209,213993441,33.5,14103.452
Brazil,3/05/2021,24619,983,,16298014,213993441,33.5,14103.452
Brazil,4/05/2021,77359,2966,,16729966,213993441,33.5,14103.452
Brazil,5/05/2021,73295,2811,,17085829,213993441,33.5,14103.452
Brazil,6/05/2021,73380,2550,,17353395,213993441,33.5,14103.452
Brazil,7/05/2021,78886,2165,,17639265,213993441,33.5,14103.452
Brazil,8/05/2021,63430,2202,,17719071,213993441,33.5,14103.452
Brazil,9/05/2021,38911,1024,,17746066,213993441,33.5,14103.452
Brazil,10/05/2021,25200,889,,18082643,213993441,33.5,14103.452
Brazil,11/05/2021,72715,2311,,18389432,213993441,33.5,14103.452
Brazil,12/05/2021,76692,2494,,18673182,213993441,33.5,14103.452
Brazil,13/05/2021,74592,2383,,18815471,213993441,33.5,14103.452
Brazil,14/05/2021,85536,2211,,18993135,213993441,33.5,14103.452
Brazil,15/05/2021,67009,2087,,19098015,213993441,33.5,14103.452
Brazil,16/05/2021,40709,1036,,19182566,213993441,33.5,14103.452
Brazil,17/05/2021,30148,786,,19430356,213993441,33.5,14103.452
Brazil,18/05/2021,75445,2513,,19711703,213993441,33.5,14103.452
Brazil,19/05/2021,79219,2641,,19927702,213993441,33.5,14103.452
Brazil,20/05/2021,82039,2403,,20207698,213993441,33.5,14103.452
Brazil,21/05/2021,76855,2215,,20463645,213993441,33.5,14103.452
Brazil,22/05/2021,76490,1899,,20577673,213993441,33.5,14103.452
Brazil,23/05/2021,35819,860,,20804283,213993441,33.5,14103.452
Brazil,24/05/2021,37498,790,,21090745,213993441,33.5,14103.452
Brazil,25/05/2021,73453,2173,,21392652,213993441,33.5,14103.452
Brazil,26/05/2021,80486,2398,,21623270,213993441,33.5,14103.452
Brazil,27/05/2021,67467,2245,,21832745,213993441,33.5,14103.452
Brazil,28/05/2021,49768,2371,,22074895,213993441,33.5,14103.452
Brazil,29/05/2021,79670,2012,,22157278,213993441,33.5,14103.452
Brazil,30/05/2021,43520,874,,22189773,213993441,33.5,14103.452
Brazil,31/05/2021,30434,860,,22337479,213993441,33.5,14103.452
Brazil,1/06/2021,78926,2408,,22545269,213993441,33.5,14103.452
Brazil,2/06/2021,95601,2507,,22833342,213993441,33.5,14103.452
Brazil,3/06/2021,83391,1682,,22924029,213993441,33.5,14103.452
Brazil,4/06/2021,37936,1454,,22997889,213993441,33.5,14103.452
Brazil,5/06/2021,66017,1689,,23095537,213993441,33.5,14103.452
Brazil,6/06/2021,39637,873,,23126008,213993441,33.5,14103.452
Brazil,7/06/2021,37156,1010,,23232975,213993441,33.5,14103.452
Brazil,8/06/2021,52911,2378,,23417559,213993441,33.5,14103.452
Brazil,9/06/2021,85748,2723,,23549606,213993441,33.5,14103.452
Brazil,10/06/2021,88092,2504,,23665477,213993441,33.5,14103.452
Brazil,11/06/2021,85149,2216,,23786177,213993441,33.5,14103.452
Brazil,12/06/2021,78700,2037,,23825900,213993441,33.5,14103.452
Brazil,13/06/2021,37948,1129,,23848938,213993441,33.5,14103.452
Brazil,14/06/2021,39846,827,,23919957,213993441,33.5,14103.452
Brazil,15/06/2021,80609,2468,,24030303,213993441,33.5,14103.452
Brazil,16/06/2021,95367,2997,,24113002,213993441,33.5,14103.452
Brazil,17/06/2021,74042,2311,,24253802,213993441,33.5,14103.452
Brazil,18/06/2021,98832,2495,,24374612,213993441,33.5,14103.452
Brazil,19/06/2021,82288,2301,,24449265,213993441,33.5,14103.452
Brazil,20/06/2021,44178,1025,,24470884,213993441,33.5,14103.452
Brazil,21/06/2021,38903,761,,24591511,213993441,33.5,14103.452
Brazil,22/06/2021,87822,2131,,24731667,213993441,33.5,14103.452
Brazil,23/06/2021,115228,2392,,24891336,213993441,33.5,14103.452
Brazil,24/06/2021,73602,2032,,25208658,213993441,33.5,14103.452
Brazil,25/06/2021,79277,2001,,25404254,213993441,33.5,14103.452
Brazil,26/06/2021,64134,1593,,25520772,213993441,33.5,14103.452
Brazil,27/06/2021,33704,739,,25568632,213993441,33.5,14103.452
Brazil,28/06/2021,27804,618,,25866869,213993441,33.5,14103.452
Brazil,29/06/2021,64903,1893,,26348752,213993441,33.5,14103.452
Brazil,30/06/2021,43836,2081,,26642477,213993441,33.5,14103.452
Brazil,1/07/2021,65163,2029,,26949200,213993441,33.5,14103.452
Brazil,2/07/2021,65165,1857,,27259467,213993441,33.5,14103.452
Brazil,3/07/2021,54556,1635,,27418130,213993441,33.5,14103.452
Brazil,4/07/2021,27783,830,,27489232,213993441,33.5,14103.452
Brazil,5/07/2021,22703,695,,27854683,213993441,33.5,14103.452
Brazil,6/07/2021,62504,1780,,28317786,213993441,33.5,14103.452
Brazil,7/07/2021,54022,1648,,28929443,213993441,33.5,14103.452
Brazil,8/07/2021,53725,1639,,29547039,213993441,33.5,14103.452
Brazil,9/07/2021,57737,1509,,30044191,213993441,33.5,14103.452
Brazil,10/07/2021,48504,1205,,30387607,213993441,33.5,14103.452
Brazil,11/07/2021,20937,595,,30545014,213993441,33.5,14103.452
Brazil,12/07/2021,17031,745,,31003288,213993441,33.5,14103.452
Brazil,13/07/2021,45022,1605,,31569503,213993441,33.5,14103.452
Brazil,14/07/2021,57736,1556,,32219034,213993441,33.5,14103.452
Brazil,15/07/2021,52789,1548,,32832460,213993441,33.5,14103.452
Brazil,16/07/2021,45591,1456,,33467323,213993441,33.5,14103.452
Brazil,17/07/2021,34339,868,,33818142,213993441,33.5,14103.452
Brazil,18/07/2021,34126,948,,33891244,213993441,33.5,14103.452
Brazil,19/07/2021,15271,542,,34383717,213993441,33.5,14103.452
Brazil,20/07/2021,27592,1424,,35053766,213993441,33.5,14103.452
Brazil,21/07/2021,54517,1424,,35808080,213993441,33.5,14103.452
Brazil,22/07/2021,49757,1412,,36676823,213993441,33.5,14103.452
Brazil,23/07/2021,108732,1324,,37161762,213993441,33.5,14103.452
Brazil,24/07/2021,38091,1108,,37463852,213993441,33.5,14103.452
Brazil,25/07/2021,18129,476,,37583404,213993441,33.5,14103.452
Brazil,26/07/2021,18999,578,,38110566,213993441,33.5,14103.452
Brazil,27/07/2021,41411,1333,,38761406,213993441,33.5,14103.452
Brazil,28/07/2021,48013,1344,,39603390,213993441,33.5,14103.452
Brazil,29/07/2021,42283,1318,,40360686,213993441,33.5,14103.452
Brazil,30/07/2021,40904,963,,41116889,213993441,33.5,14103.452
Brazil,31/07/2021,37582,910,,41507968,213993441,33.5,14103.452
Brazil,1/08/2021,20503,464,,41599313,213993441,33.5,14103.452
Brazil,2/08/2021,15143,389,,42147735,213993441,33.5,14103.452
Brazil,3/08/2021,32316,1209,,42823483,213993441,33.5,14103.452
Brazil,4/08/2021,40716,1175,,43769705,213993441,33.5,14103.452
Brazil,5/08/2021,40054,1099,,44414256,213993441,33.5,14103.452
Brazil,6/08/2021,42159,1056,,45086810,213993441,33.5,14103.452
Brazil,7/08/2021,43033,990,,45397341,213993441,33.5,14103.452
Brazil,8/08/2021,13893,399,,45542992,213993441,33.5,14103.452
Brazil,9/08/2021,12085,411,,46160465,213993441,33.5,14103.452
Brazil,10/08/2021,34885,1211,,46980025,213993441,33.5,14103.452
Brazil,11/08/2021,32443,975,,47644783,213993441,33.5,14103.452
Brazil,12/08/2021,39982,1148,,48383179,213993441,33.5,14103.452
Brazil,13/08/2021,33933,966,,49164242,213993441,33.5,14103.452
Brazil,14/08/2021,31142,926,,49606493,213993441,33.5,14103.452
Brazil,15/08/2021,13957,270,,49705914,213993441,33.5,14103.452
Brazil,16/08/2021,14471,434,,50600926,213993441,33.5,14103.452
Brazil,17/08/2021,37613,1106,,51771235,213993441,33.5,14103.452
Brazil,18/08/2021,41714,1064,,52629848,213993441,33.5,14103.452
Brazil,19/08/2021,36315,979,,53680684,213993441,33.5,14103.452
Brazil,20/08/2021,33887,870,,54578690,213993441,33.5,14103.452
Brazil,21/08/2021,28388,698,,55013076,213993441,33.5,14103.452
Brazil,22/08/2021,14404,318,,55170955,213993441,33.5,14103.452
Brazil,23/08/2021,13103,321,,55999780,213993441,33.5,14103.452
Brazil,24/08/2021,30872,894,,57002150,213993441,33.5,14103.452
Brazil,25/08/2021,30671,903,,57838947,213993441,33.5,14103.452
Brazil,26/08/2021,31024,920,,58811744,213993441,33.5,14103.452
Brazil,27/08/2021,27345,761,,59746726,213993441,33.5,14103.452
Brazil,28/08/2021,24699,684,,60412846,213993441,33.5,14103.452
Brazil,29/08/2021,13210,298,,60672443,213993441,33.5,14103.452
Brazil,30/08/2021,10466,266,,61384034,213993441,33.5,14103.452
Brazil,31/08/2021,24589,839,,62698760,213993441,33.5,14103.452
Brazil,1/09/2021,27345,737,,63754375,213993441,33.5,14103.452
Brazil,2/09/2021,26280,764,,64905651,213993441,33.5,14103.452
Brazil,3/09/2021,25565,756,,66093601,213993441,33.5,14103.452
Brazil,4/09/2021,21804,692,,66758831,213993441,33.5,14103.452
Brazil,5/09/2021,12915,266,,66984704,213993441,33.5,14103.452
Brazil,6/09/2021,9154,182,,67702291,213993441,33.5,14103.452
Brazil,7/09/2021,14304,298,,68020838,213993441,33.5,14103.452
Brazil,8/09/2021,13771,313,,69133319,213993441,33.5,14103.452
Brazil,9/09/2021,30891,753,,70594540,213993441,33.5,14103.452
Brazil,10/09/2021,15951,672,,72173074,213993441,33.5,14103.452
Brazil,11/09/2021,14314,712,,73050585,213993441,33.5,14103.452
Brazil,12/09/2021,10615,293,,73355123,213993441,33.5,14103.452
Brazil,13/09/2021,6645,215,,74381040,213993441,33.5,14103.452
Brazil,14/09/2021,13406,731,,75814267,213993441,33.5,14103.452
Brazil,15/09/2021,14780,800,,76990802,213993441,33.5,14103.452
Brazil,16/09/2021,34407,649,,77988754,213993441,33.5,14103.452
Brazil,17/09/2021,11202,327,,79542916,213993441,33.5,14103.452
Brazil,18/09/2021,,935,,80250454,213993441,33.5,14103.452
Brazil,19/09/2021,9458,244,,80492254,213993441,33.5,14103.452
Brazil,20/09/2021,7884,203,,81250428,213993441,33.5,14103.452
Brazil,21/09/2021,-573,485,,82467468,213993441,33.5,14103.452
Brazil,22/09/2021,36473,876,,83644344,213993441,33.5,14103.452
Brazil,23/09/2021,24611,648,,84869772,213993441,33.5,14103.452
Brazil,24/09/2021,19438,699,,86119839,213993441,33.5,14103.452
Brazil,25/09/2021,15688,537,,86796636,213993441,33.5,14103.452
Brazil,26/09/2021,8668,243,,87122476,213993441,33.5,14103.452
Brazil,27/09/2021,14423,210,,87828174,213993441,33.5,14103.452
Brazil,28/09/2021,15395,793,,89101310,213993441,33.5,14103.452
Brazil,29/09/2021,17756,676,,90253376,213993441,33.5,14103.452
Brazil,30/09/2021,27527,627,,91430204,213993441,33.5,14103.452
Brazil,1/10/2021,18578,506,,92759486,213993441,33.5,14103.452
Brazil,2/10/2021,13466,468,,93442685,213993441,33.5,14103.452
Brazil,3/10/2021,9004,225,,93674362,213993441,33.5,14103.452
Brazil,4/10/2021,10425,204,,94337578,213993441,33.5,14103.452
Brazil,5/10/2021,20528,677,,95257454,213993441,33.5,14103.452
Brazil,6/10/2021,17893,530,,96345260,213993441,33.5,14103.452
Brazil,7/10/2021,15591,451,,97382944,213993441,33.5,14103.452
Brazil,8/10/2021,18172,615,,98464451,213993441,33.5,14103.452
Brazil,9/10/2021,16451,404,,99070817,213993441,33.5,14103.452
Brazil,10/10/2021,8639,182,,99520881,213993441,33.5,14103.452
Brazil,11/10/2021,6918,202,,100085018,213993441,33.5,14103.452
Brazil,12/10/2021,7359,185,,100324302,213993441,33.5,14103.452
Brazil,13/10/2021,7852,176,,100864092,213993441,33.5,14103.452
Brazil,14/10/2021,14288,525,,102264366,213993441,33.5,14103.452
Brazil,15/10/2021,15239,570,,103527053,213993441,33.5,14103.452
Brazil,16/10/2021,11250,483,,104314315,213993441,33.5,14103.452
Brazil,17/10/2021,5738,130,,104630777,213993441,33.5,14103.452
Brazil,18/10/2021,7446,183,,105223364,213993441,33.5,14103.452
Brazil,19/10/2021,12969,390,,106356335,213993441,33.5,14103.452
Brazil,20/10/2021,15609,373,,107582227,213993441,33.5,14103.452
Brazil,21/10/2021,16853,451,,108197260,213993441,33.5,14103.452
Brazil,22/10/2021,14502,460,,108994434,213993441,33.5,14103.452
Brazil,23/10/2021,11716,318,,109422127,213993441,33.5,14103.452
Brazil,24/10/2021,6204,187,,109945760,213993441,33.5,14103.452
Brazil,25/10/2021,5797,160,,111550520,213993441,33.5,14103.452
Brazil,26/10/2021,13424,442,,112584033,213993441,33.5,14103.452
Brazil,27/10/2021,17184,433,,113647161,213993441,33.5,14103.452
Brazil,28/10/2021,15268,389,,114610870,213993441,33.5,14103.452
Brazil,29/10/2021,11965,394,,115562494,213993441,33.5,14103.452
Brazil,30/10/2021,10693,232,,115897379,213993441,33.5,14103.452
Brazil,31/10/2021,6761,130,,116117550,213993441,33.5,14103.452
Brazil,1/11/2021,3838,98,,116288959,213993441,33.5,14103.452
Brazil,2/11/2021,6431,149,,116399784,213993441,33.5,14103.452
Brazil,3/11/2021,14661,164,,117020085,213993441,33.5,14103.452
Brazil,4/11/2021,13352,436,,117929773,213993441,33.5,14103.452
Brazil,5/11/2021,13321,389,,119243098,213993441,33.5,14103.452
Brazil,6/11/2021,11866,328,,119655284,213993441,33.5,14103.452
Brazil,7/11/2021,6115,59,,119901571,213993441,33.5,14103.452
Brazil,8/11/2021,5638,126,,120880423,213993441,33.5,14103.452
Brazil,9/11/2021,10948,183,,121738604,213993441,33.5,14103.452
Brazil,10/11/2021,12273,280,,122635903,213993441,33.5,14103.452
Brazil,11/11/2021,15300,188,,123598784,213993441,33.5,14103.452
Brazil,12/11/2021,14598,267,,124416550,213993441,33.5,14103.452
Brazil,13/11/2021,14642,731,,124872035,213993441,33.5,14103.452
Brazil,14/11/2021,4129,61,,125123667,213993441,33.5,14103.452
Brazil,15/11/2021,2799,63,,125467475,213993441,33.5,14103.452
Brazil,16/11/2021,4918,132,,125915845,213993441,33.5,14103.452
Brazil,17/11/2021,11977,373,,126961439,213993441,33.5,14103.452
Brazil,18/11/2021,12301,293,,127639599,213993441,33.5,14103.452
Brazil,19/11/2021,13355,226,,128377050,213993441,33.5,14103.452
Brazil,20/11/2021,8833,217,,128851409,213993441,33.5,14103.452
Brazil,21/11/2021,5126,72,,129200205,213993441,33.5,14103.452
Brazil,22/11/2021,2594,123,,129832016,213993441,33.5,14103.452
Brazil,23/11/2021,10312,284,,130530871,213993441,33.5,14103.452
Brazil,24/11/2021,12930,273,,131215922,213993441,33.5,14103.452
Brazil,25/11/2021,12126,303,,131709249,213993441,33.5,14103.452
Brazil,26/11/2021,12392,315,,132395866,213993441,33.5,14103.452
Brazil,27/11/2021,9233,229,,132667094,213993441,33.5,14103.452
Brazil,28/11/2021,4043,92,,132895365,213993441,33.5,14103.452
Brazil,29/11/2021,3843,98,,133029594,213993441,33.5,14103.452
Brazil,30/11/2021,9710,305,,133911230,213993441,33.5,14103.452
Brazil,1/12/2021,11413,283,,134636857,213993441,33.5,14103.452
Brazil,2/12/2021,12910,215,,135324508,213993441,33.5,14103.452
Brazil,3/12/2021,10627,221,,136438552,213993441,33.5,14103.452
Brazil,4/12/2021,8838,170,,136830588,213993441,33.5,14103.452
Brazil,5/12/2021,4844,66,,136905306,213993441,33.5,14103.452
Brazil,6/12/2021,4385,108,,137355248,213993441,33.5,14103.452
Brazil,7/12/2021,10250,274,,137905915,213993441,33.5,14103.452
Brazil,8/12/2021,10055,233,,138249795,213993441,33.5,14103.452
Brazil,9/12/2021,9278,206,,138924356,213993441,33.5,14103.452
Brazil,10/12/2021,0,0,,139320682,213993441,33.5,14103.452
Brazil,11/12/2021,0,0,,139389518,213993441,33.5,14103.452
Brazil,12/12/2021,0,0,,139421689,213993441,33.5,14103.452
Brazil,13/12/2021,0,0,,139783903,213993441,33.5,14103.452
Brazil,14/12/2021,18716,513,,140151965,213993441,33.5,14103.452
Brazil,15/12/2021,5446,301,,140902990,213993441,33.5,14103.452
Brazil,16/12/2021,0,0,,141175069,213993441,33.5,14103.452
Brazil,17/12/2021,3720,124,,141411665,213993441,33.5,14103.452
Brazil,18/12/2021,0,0,,141474540,213993441,33.5,14103.452
Brazil,19/12/2021,8821,408,,141488098,213993441,33.5,14103.452
Canada,26/01/2020,1,,,,38067913,41.4,44017.591
Canada,27/01/2020,0,,,,38067913,41.4,44017.591
Canada,28/01/2020,1,,,,38067913,41.4,44017.591
Canada,29/01/2020,0,,,,38067913,41.4,44017.591
Canada,30/01/2020,0,,,,38067913,41.4,44017.591
Canada,31/01/2020,2,,,,38067913,41.4,44017.591
Canada,1/02/2020,0,,,,38067913,41.4,44017.591
Canada,2/02/2020,0,,,,38067913,41.4,44017.591
Canada,3/02/2020,0,,,,38067913,41.4,44017.591
Canada,4/02/2020,0,,,,38067913,41.4,44017.591
Canada,5/02/2020,1,,,,38067913,41.4,44017.591
Canada,6/02/2020,0,,,,38067913,41.4,44017.591
Canada,7/02/2020,2,,,,38067913,41.4,44017.591
Canada,8/02/2020,0,,,,38067913,41.4,44017.591
Canada,9/02/2020,0,,,,38067913,41.4,44017.591
Canada,10/02/2020,0,,,,38067913,41.4,44017.591
Canada,11/02/2020,0,,,,38067913,41.4,44017.591
Canada,12/02/2020,0,,,,38067913,41.4,44017.591
Canada,13/02/2020,0,,,,38067913,41.4,44017.591
Canada,14/02/2020,0,,,,38067913,41.4,44017.591
Canada,15/02/2020,0,,,,38067913,41.4,44017.591
Canada,16/02/2020,0,,,,38067913,41.4,44017.591
Canada,17/02/2020,1,,,,38067913,41.4,44017.591
Canada,18/02/2020,0,,,,38067913,41.4,44017.591
Canada,19/02/2020,0,,,,38067913,41.4,44017.591
Canada,20/02/2020,0,,,,38067913,41.4,44017.591
Canada,21/02/2020,1,,,,38067913,41.4,44017.591
Canada,22/02/2020,0,,,,38067913,41.4,44017.591
Canada,23/02/2020,0,,,,38067913,41.4,44017.591
Canada,24/02/2020,1,,,,38067913,41.4,44017.591
Canada,25/02/2020,2,,,,38067913,41.4,44017.591
Canada,26/02/2020,0,,,,38067913,41.4,44017.591
Canada,27/02/2020,2,,,,38067913,41.4,44017.591
Canada,28/02/2020,1,,,,38067913,41.4,44017.591
Canada,29/02/2020,6,,,,38067913,41.4,44017.591
Canada,1/03/2020,5,,,,38067913,41.4,44017.591
Canada,2/03/2020,6,,,,38067913,41.4,44017.591
Canada,3/03/2020,5,,,,38067913,41.4,44017.591
Canada,4/03/2020,5,,,,38067913,41.4,44017.591
Canada,5/03/2020,4,,,,38067913,41.4,44017.591
Canada,6/03/2020,14,,,,38067913,41.4,44017.591
Canada,7/03/2020,4,,,,38067913,41.4,44017.591
Canada,8/03/2020,10,,,,38067913,41.4,44017.591
Canada,9/03/2020,14,1,0,,38067913,41.4,44017.591
Canada,10/03/2020,4,0,0,,38067913,41.4,44017.591
Canada,11/03/2020,35,0,0,,38067913,41.4,44017.591
Canada,12/03/2020,14,0,0,,38067913,41.4,44017.591
Canada,13/03/2020,72,0,1,,38067913,41.4,44017.591
Canada,14/03/2020,23,0,2,,38067913,41.4,44017.591
Canada,15/03/2020,60,0,2,,38067913,41.4,44017.591
Canada,16/03/2020,154,3,2,,38067913,41.4,44017.591
Canada,17/03/2020,82,2,6,,38067913,41.4,44017.591
Canada,18/03/2020,200,5,14,,38067913,41.4,44017.591
Canada,19/03/2020,189,0,16,,38067913,41.4,44017.591
Canada,20/03/2020,254,4,24,,38067913,41.4,44017.591
Canada,21/03/2020,478,4,31,,38067913,41.4,44017.591
Canada,22/03/2020,392,3,35,,38067913,41.4,44017.591
Canada,23/03/2020,555,7,44,,38067913,41.4,44017.591
Canada,24/03/2020,585,4,64,,38067913,41.4,44017.591
Canada,25/03/2020,498,9,72,,38067913,41.4,44017.591
Canada,26/03/2020,867,15,82,,38067913,41.4,44017.591
Canada,27/03/2020,699,9,89,,38067913,41.4,44017.591
Canada,28/03/2020,836,16,125,,38067913,41.4,44017.591
Canada,29/03/2020,930,14,142,,38067913,41.4,44017.591
Canada,30/03/2020,1106,29,157,,38067913,41.4,44017.591
Canada,31/03/2020,1125,27,165,,38067913,41.4,44017.591
Canada,1/04/2020,1281,23,174,,38067913,41.4,44017.591
Canada,2/04/2020,1692,49,362,,38067913,41.4,44017.591
Canada,3/04/2020,1340,53,397,,38067913,41.4,44017.591
Canada,4/04/2020,1347,83,424,,38067913,41.4,44017.591
Canada,5/04/2020,1569,75,455,,38067913,41.4,44017.591
Canada,6/04/2020,1046,85,486,,38067913,41.4,44017.591
Canada,7/04/2020,1337,61,505,,38067913,41.4,44017.591
Canada,8/04/2020,1264,67,523,,38067913,41.4,44017.591
Canada,9/04/2020,1380,123,561,,38067913,41.4,44017.591
Canada,10/04/2020,1275,96,542,,38067913,41.4,44017.591
Canada,11/04/2020,1307,119,561,,38067913,41.4,44017.591
Canada,12/04/2020,1219,109,570,,38067913,41.4,44017.591
Canada,13/04/2020,1634,130,576,,38067913,41.4,44017.591
Canada,14/04/2020,1626,136,571,,38067913,41.4,44017.591
Canada,15/04/2020,1660,154,560,,38067913,41.4,44017.591
Canada,16/04/2020,2567,203,540,,38067913,41.4,44017.591
Canada,17/04/2020,2086,126,534,,38067913,41.4,44017.591
Canada,18/04/2020,1482,143,592,,38067913,41.4,44017.591
Canada,19/04/2020,1668,158,516,,38067913,41.4,44017.591
Canada,20/04/2020,1565,146,527,,38067913,41.4,44017.591
Canada,21/04/2020,1743,193,531,,38067913,41.4,44017.591
Canada,22/04/2020,2307,195,518,,38067913,41.4,44017.591
Canada,23/04/2020,1669,171,513,,38067913,41.4,44017.591
Canada,24/04/2020,1697,180,540,,38067913,41.4,44017.591
Canada,25/04/2020,1563,187,533,,38067913,41.4,44017.591
Canada,26/04/2020,1432,157,536,,38067913,41.4,44017.591
Canada,27/04/2020,1619,185,516,,38067913,41.4,44017.591
Canada,28/04/2020,1676,197,521,,38067913,41.4,44017.591
Canada,29/04/2020,1764,244,522,,38067913,41.4,44017.591
